country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BE,Belgium,Wallonia,Liege,7/28/2020,-3.0,-6.0,115.0,-23,-45.0,10
BE,Belgium,Wallonia,Liege,7/29/2020,-11.0,-12.0,110.0,-20,-43.0,9
BE,Belgium,Wallonia,Liege,7/30/2020,-6.0,-4.0,115.0,-20,-46.0,9
BE,Belgium,Wallonia,Liege,7/31/2020,-25.0,-8.0,97.0,-22,-45.0,10
BE,Belgium,Wallonia,Liege,8/1/2020,-24.0,-13.0,110.0,-4,-2.0,4
BE,Belgium,Wallonia,Liege,8/2/2020,4.0,-5.0,135.0,11,7.0,0
BE,Belgium,Wallonia,Liege,8/3/2020,6.0,-5.0,85.0,-24,-44.0,9
BE,Belgium,Wallonia,Liege,8/4/2020,6.0,-3.0,122.0,-17,-43.0,8
BE,Belgium,Wallonia,Liege,8/5/2020,-5.0,-7.0,120.0,-19,-41.0,7
BE,Belgium,Wallonia,Liege,8/6/2020,-3.0,-4.0,114.0,-20,-43.0,9
BE,Belgium,Wallonia,Liege,8/7/2020,-20.0,-7.0,98.0,-22,-42.0,10
BE,Belgium,Wallonia,Liege,8/8/2020,-28.0,-13.0,118.0,-9,-6.0,4
BE,Belgium,Wallonia,Liege,8/9/2020,-14.0,-6.0,114.0,1,3.0,1
BE,Belgium,Wallonia,Liege,8/10/2020,-1.0,-5.0,94.0,-23,-43.0,9
BE,Belgium,Wallonia,Liege,8/11/2020,-2.0,-5.0,103.0,-24,-43.0,9
BE,Belgium,Wallonia,Liege,8/12/2020,-11.0,-11.0,85.0,-25,-40.0,8
BE,Belgium,Wallonia,Liege,8/13/2020,-4.0,-6.0,90.0,-23,-41.0,9
BE,Belgium,Wallonia,Liege,8/14/2020,-10.0,3.0,87.0,-21,-41.0,9
BE,Belgium,Wallonia,Liege,8/15/2020,-49.0,-54.0,103.0,-12,-22.0,6
BE,Belgium,Wallonia,Liege,8/16/2020,-4.0,2.0,115.0,6,5.0,0
BE,Belgium,Wallonia,Liege,8/21/2020,-16.0,-10.0,78.0,-21,-38.0,9
BE,Belgium,Wallonia,Liege,8/22/2020,-17.0,-13.0,101.0,-5,-3.0,3
BE,Belgium,Wallonia,Liege,8/23/2020,-10.0,-10.0,81.0,-2,3.0,1
BE,Belgium,Wallonia,Liege,8/24/2020,1.0,-7.0,46.0,-26,-38.0,8
BE,Belgium,Wallonia,Liege,8/26/2020,-7.0,-11.0,31.0,-24,-34.0,7
BE,Belgium,Wallonia,Liege,8/27/2020,2.0,-7.0,65.0,-17,-35.0,7
BE,Belgium,Wallonia,Liege,8/28/2020,-9.0,-5.0,44.0,-19,-34.0,8
BE,Belgium,Wallonia,Liege,8/29/2020,-10.0,-8.0,64.0,-5,-2.0,3
BE,Belgium,Wallonia,Liege,8/30/2020,-6.0,-8.0,67.0,0,6.0,1
BE,Belgium,Wallonia,Liege,8/31/2020,13.0,-1.0,22.0,-23,-37.0,8
BE,Belgium,Wallonia,Liege,9/1/2020,10.0,2.0,47.0,-9,-34.0,6
BE,Belgium,Wallonia,Liege,9/2/2020,0.0,-4.0,52.0,-7,-29.0,5
BE,Belgium,Wallonia,Liege,9/3/2020,-4.0,-5.0,29.0,-9,-31.0,5
BE,Belgium,Wallonia,Liege,9/4/2020,-11.0,-6.0,55.0,-5,-29.0,5
BE,Belgium,Wallonia,Liege,9/5/2020,-10.0,-7.0,67.0,-6,-3.0,3
BE,Belgium,Wallonia,Liege,9/6/2020,3.0,-5.0,109.0,8,4.0,0
BE,Belgium,Wallonia,Liege,9/7/2020,1.0,-4.0,62.0,-7,-32.0,3
BE,Belgium,Wallonia,Liege,9/9/2020,-4.0,-6.0,59.0,-1,-27.0,3
BE,Belgium,Wallonia,Liege,9/10/2020,-4.0,-6.0,72.0,-2,-29.0,3
BE,Belgium,Wallonia,Liege,9/11/2020,-10.0,-5.0,88.0,2,-27.0,2
BE,Belgium,Wallonia,Liege,9/12/2020,-12.0,-6.0,119.0,3,-2.0,0
BE,Belgium,Wallonia,Liege,9/13/2020,5.0,-3.0,164.0,22,6.0,-3
BE,Belgium,Wallonia,Liege,9/14/2020,-2.0,-5.0,84.0,0,-25.0,2
BE,Belgium,Wallonia,Liege,9/15/2020,-4.0,-3.0,93.0,4,-23.0,2
BE,Belgium,Wallonia,Liege,9/16/2020,-8.0,-7.0,73.0,3,-23.0,2
BE,Belgium,Wallonia,Liege,9/17/2020,-8.0,-9.0,64.0,1,-24.0,3
BE,Belgium,Wallonia,Liege,9/18/2020,-12.0,-6.0,80.0,5,-23.0,3
BE,Belgium,Wallonia,Liege,9/19/2020,-15.0,-9.0,112.0,2,-3.0,1
BE,Belgium,Wallonia,Liege,9/20/2020,4.0,-6.0,146.0,16,4.0,-1
BE,Belgium,Wallonia,Liege,9/21/2020,-6.0,-8.0,60.0,-5,-25.0,3
BE,Belgium,Wallonia,Liege,9/22/2020,-6.0,-5.0,67.0,3,-22.0,3
BE,Belgium,Wallonia,Liege,9/23/2020,-11.0,-6.0,37.0,0,-19.0,4
BE,Belgium,Wallonia,Liege,9/24/2020,-11.0,-7.0,25.0,-4,-20.0,4
BE,Belgium,Wallonia,Liege,9/25/2020,-19.0,-7.0,15.0,-8,-20.0,6
BE,Belgium,Wallonia,Liege,9/26/2020,-19.0,-7.0,19.0,-19,-6.0,5
BE,Belgium,Wallonia,Liege,9/27/2020,-16.0,-15.0,34.0,-9,1.0,3
BE,Belgium,Wallonia,Liege,9/28/2020,-15.0,-11.0,-7.0,-24,-24.0,6
BE,Belgium,Wallonia,Liege,9/29/2020,-5.0,-1.0,24.0,-3,-18.0,4
BE,Belgium,Wallonia,Liege,9/30/2020,-7.0,-4.0,24.0,1,-17.0,3
BE,Belgium,Wallonia,Liege,10/1/2020,-9.0,-2.0,3.0,-3,-16.0,4
BE,Belgium,Wallonia,Liege,10/2/2020,-13.0,-2.0,13.0,0,-15.0,4
BE,Belgium,Wallonia,Liege,10/3/2020,-10.0,-1.0,15.0,-10,-6.0,4
BE,Belgium,Wallonia,Liege,10/4/2020,-6.0,-13.0,28.0,0,0.0,2
BE,Belgium,Wallonia,Liege,10/5/2020,-10.0,-6.0,-3.0,-7,-20.0,5
BE,Belgium,Wallonia,Liege,10/6/2020,-10.0,-5.0,1.0,-1,-18.0,4
BE,Belgium,Wallonia,Liege,10/7/2020,-10.0,-4.0,2.0,-1,-15.0,4
BE,Belgium,Wallonia,Liege,10/8/2020,-12.0,-6.0,-1.0,-4,-17.0,5
BE,Belgium,Wallonia,Liege,10/9/2020,-17.0,-4.0,6.0,-4,-16.0,6
BE,Belgium,Wallonia,Liege,10/10/2020,-16.0,-6.0,26.0,-12,-7.0,5
BE,Belgium,Wallonia,Liege,10/11/2020,-18.0,-12.0,36.0,-8,-4.0,4
BE,Belgium,Wallonia,Liege,10/12/2020,-13.0,-7.0,2.0,-12,-21.0,6
BE,Belgium,Wallonia,Liege,10/13/2020,-11.0,-4.0,13.0,-6,-19.0,6
BE,Belgium,Wallonia,Liege,10/14/2020,-16.0,-8.0,1.0,-5,-17.0,7
BE,Belgium,Wallonia,Liege,10/15/2020,-18.0,-8.0,-6.0,-8,-18.0,8
BE,Belgium,Wallonia,Liege,10/16/2020,-23.0,-4.0,1.0,-7,-19.0,9
BE,Belgium,Wallonia,Liege,10/17/2020,-20.0,-7.0,17.0,-13,-9.0,7
BE,Belgium,Wallonia,Liege,10/18/2020,-19.0,-18.0,35.0,-9,-6.0,5
BE,Belgium,Wallonia,Liege,10/19/2020,-29.0,-9.0,5.0,-17,-26.0,9
BE,Belgium,Wallonia,Liege,10/20/2020,-31.0,-5.0,-6.0,-15,-26.0,10
BE,Belgium,Wallonia,Liege,10/21/2020,-33.0,-7.0,1.0,-14,-25.0,10
BE,Belgium,Wallonia,Liege,10/22/2020,-32.0,-8.0,-1.0,-16,-27.0,11
BE,Belgium,Wallonia,Liege,10/23/2020,-40.0,-5.0,-19.0,-18,-28.0,14
BE,Belgium,Wallonia,Liege,10/24/2020,-41.0,-8.0,8.0,-25,-21.0,12
BE,Belgium,Wallonia,Liege,10/25/2020,-51.0,-19.0,-22.0,-30,-23.0,9
BE,Belgium,Wallonia,Liege,10/26/2020,-32.0,-11.0,-11.0,-26,-32.0,12
BE,Belgium,Wallonia,Liege,10/27/2020,-30.0,-6.0,-8.0,-22,-32.0,12
BE,Belgium,Wallonia,Liege,10/28/2020,-33.0,-10.0,-19.0,-32,-39.0,14
BE,Belgium,Wallonia,Liege,10/29/2020,-31.0,-4.0,-29.0,-36,-41.0,16
BE,Belgium,Wallonia,Liege,10/30/2020,-32.0,2.0,-24.0,-32,-41.0,17
BE,Belgium,Wallonia,Liege,10/31/2020,-27.0,-2.0,35.0,-16,-20.0,10
BE,Belgium,Wallonia,Liege,11/1/2020,-40.0,-19.0,1.0,-28,-21.0,8
BE,Belgium,Wallonia,Liege,11/2/2020,-53.0,-23.0,-7.0,-52,-60.0,20
BE,Belgium,Wallonia,Liege,11/3/2020,-50.0,-14.0,10.0,-42,-53.0,18
BE,Belgium,Wallonia,Liege,11/4/2020,-52.0,-19.0,11.0,-41,-50.0,17
BE,Belgium,Wallonia,Liege,11/5/2020,-49.0,-14.0,16.0,-41,-52.0,19
BE,Belgium,Wallonia,Liege,11/6/2020,-54.0,-12.0,21.0,-41,-51.0,21
BE,Belgium,Wallonia,Liege,11/7/2020,-56.0,-18.0,69.0,-28,-28.0,13
BE,Belgium,Wallonia,Liege,11/8/2020,-49.0,-25.0,45.0,-27,-24.0,8
BE,Belgium,Wallonia,Liege,11/9/2020,-45.0,-17.0,10.0,-43,-49.0,16
BE,Belgium,Wallonia,Liege,11/10/2020,-41.0,-1.0,13.0,-38,-48.0,16
BE,Belgium,Wallonia,Liege,11/11/2020,-67.0,-60.0,46.0,-49,-77.0,23
BE,Belgium,Wallonia,Liege,11/12/2020,-45.0,-3.0,-5.0,-39,-45.0,17
BE,Belgium,Wallonia,Liege,11/13/2020,-53.0,-9.0,-13.0,-40,-44.0,19
BE,Belgium,Wallonia,Liege,11/14/2020,-55.0,-12.0,38.0,-28,-24.0,12
BE,Belgium,Wallonia,Liege,11/15/2020,-53.0,-22.0,3.0,-32,-23.0,8
BE,Belgium,Wallonia,Liege,11/16/2020,-46.0,-16.0,-31.0,-36,-31.0,13
BE,Belgium,Wallonia,Liege,11/17/2020,-44.0,-11.0,-16.0,-27,-30.0,13
BE,Belgium,Wallonia,Liege,11/18/2020,-45.0,-15.0,10.0,-24,-29.0,12
BE,Belgium,Wallonia,Liege,11/19/2020,-48.0,-14.0,-28.0,-30,-30.0,14
BE,Belgium,Wallonia,Liege,11/20/2020,-51.0,-9.0,-19.0,-30,-29.0,16
BE,Belgium,Wallonia,Liege,11/21/2020,-54.0,-13.0,3.0,-33,-21.0,13
BE,Belgium,Wallonia,Liege,11/22/2020,-54.0,-23.0,-11.0,-33,-22.0,8
BE,Belgium,Wallonia,Liege,11/23/2020,-43.0,-15.0,-16.0,-31,-30.0,12
BE,Belgium,Wallonia,Liege,11/24/2020,-41.0,-8.0,-4.0,-25,-28.0,12
BE,Belgium,Wallonia,Liege,11/25/2020,-44.0,-13.0,-9.0,-25,-27.0,12
BE,Belgium,Wallonia,Liege,11/26/2020,-44.0,-10.0,-14.0,-26,-27.0,13
BE,Belgium,Wallonia,Liege,11/27/2020,-46.0,-4.0,-8.0,-26,-27.0,14
BE,Belgium,Wallonia,Liege,11/28/2020,-50.0,-10.0,28.0,-25,-20.0,11
BE,Belgium,Wallonia,Liege,11/29/2020,-48.0,-17.0,20.0,-24,-19.0,7
BE,Belgium,Wallonia,Liege,11/30/2020,-40.0,-14.0,-23.0,-33,-29.0,12
BE,Belgium,Wallonia,Liege,12/1/2020,-24.0,-3.0,-30.0,-27,-27.0,12
BE,Belgium,Wallonia,Liege,12/2/2020,-26.0,-3.0,-19.0,-21,-25.0,11
BE,Belgium,Wallonia,Liege,12/3/2020,-26.0,-1.0,-24.0,-25,-25.0,12
BE,Belgium,Wallonia,Liege,12/4/2020,-32.0,3.0,-18.0,-23,-25.0,13
BE,Belgium,Wallonia,Liege,12/5/2020,-34.0,-3.0,0.0,-22,-15.0,10
BE,Belgium,Wallonia,Liege,12/6/2020,-41.0,-16.0,5.0,-25,-15.0,7
BE,Belgium,Wallonia,Liege,12/7/2020,-22.0,-7.0,-21.0,-26,-28.0,11
BE,Belgium,Wallonia,Liege,12/8/2020,-23.0,-4.0,-13.0,-21,-24.0,11
BE,Belgium,Wallonia,Liege,12/9/2020,-27.0,-7.0,-16.0,-23,-25.0,11
BE,Belgium,Wallonia,Liege,12/10/2020,-29.0,-6.0,-19.0,-25,-26.0,12
BE,Belgium,Wallonia,Liege,12/11/2020,-37.0,-3.0,-29.0,-27,-25.0,14
BE,Belgium,Wallonia,Liege,12/12/2020,-36.0,-5.0,-19.0,-28,-17.0,11
BE,Belgium,Wallonia,Liege,12/13/2020,-35.0,-12.0,19.0,-20,-15.0,6
BE,Belgium,Wallonia,Liege,12/14/2020,-23.0,-7.0,-25.0,-29,-28.0,11
BE,Belgium,Wallonia,Liege,12/15/2020,-22.0,-2.0,-23.0,-23,-26.0,11
BE,Belgium,Wallonia,Liege,12/16/2020,-23.0,-1.0,-16.0,-22,-26.0,10
BE,Belgium,Wallonia,Liege,12/17/2020,-21.0,2.0,-16.0,-23,-26.0,11
BE,Belgium,Wallonia,Liege,12/18/2020,-30.0,2.0,-10.0,-22,-26.0,13
BE,Belgium,Wallonia,Liege,12/19/2020,-34.0,-2.0,-2.0,-24,-15.0,10
BE,Belgium,Wallonia,Liege,12/20/2020,-22.0,6.0,29.0,-15,-10.0,6
BE,Belgium,Wallonia,Liege,12/21/2020,-10.0,6.0,-25.0,-41,-51.0,15
BE,Belgium,Wallonia,Liege,12/22/2020,-5.0,22.0,-12.0,-36,-50.0,14
BE,Belgium,Wallonia,Liege,12/23/2020,-15.0,27.0,-30.0,-39,-50.0,14
BE,Belgium,Wallonia,Liege,12/24/2020,-26.0,11.0,-38.0,-48,-62.0,17
BE,Belgium,Wallonia,Liege,12/25/2020,-84.0,-85.0,-20.0,-66,-83.0,25
BE,Belgium,Wallonia,Liege,12/26/2020,-48.0,-15.0,17.0,-34,-29.0,12
BE,Belgium,Wallonia,Liege,12/27/2020,-57.0,-29.0,-24.0,-44,-22.0,9
BE,Belgium,Wallonia,Liege,12/28/2020,-19.0,4.0,18.0,-42,-61.0,18
BE,Belgium,Wallonia,Liege,12/29/2020,-18.0,12.0,39.0,-38,-60.0,18
BE,Belgium,Wallonia,Liege,12/30/2020,-22.0,24.0,24.0,-35,-57.0,16
BE,Belgium,Wallonia,Liege,12/31/2020,-32.0,18.0,-14.0,-46,-64.0,19
BE,Belgium,Wallonia,Luxembourg,2/15/2020,4.0,1.0,22.0,2,2.0,-1
BE,Belgium,Wallonia,Luxembourg,2/16/2020,0.0,-2.0,2.0,-1,0.0,0
BE,Belgium,Wallonia,Luxembourg,2/17/2020,3.0,2.0,15.0,-1,0.0,1
BE,Belgium,Wallonia,Luxembourg,2/18/2020,3.0,2.0,16.0,1,3.0,1
BE,Belgium,Wallonia,Luxembourg,2/19/2020,2.0,-1.0,18.0,1,3.0,0
BE,Belgium,Wallonia,Luxembourg,2/20/2020,1.0,-1.0,9.0,-3,1.0,1
BE,Belgium,Wallonia,Luxembourg,2/21/2020,3.0,2.0,40.0,7,0.0,0
BE,Belgium,Wallonia,Luxembourg,2/22/2020,-3.0,1.0,53.0,12,-2.0,0
BE,Belgium,Wallonia,Luxembourg,2/23/2020,10.0,8.0,40.0,1,-1.0,0
BE,Belgium,Wallonia,Luxembourg,2/24/2020,9.0,6.0,52.0,-11,-30.0,6
BE,Belgium,Wallonia,Luxembourg,2/25/2020,9.0,7.0,47.0,-6,-26.0,5
BE,Belgium,Wallonia,Luxembourg,2/26/2020,-3.0,-3.0,28.0,-12,-23.0,4
BE,Belgium,Wallonia,Luxembourg,2/27/2020,-12.0,-9.0,40.0,-10,-27.0,8
BE,Belgium,Wallonia,Luxembourg,2/28/2020,5.0,5.0,19.0,-5,-26.0,7
BE,Belgium,Wallonia,Luxembourg,2/29/2020,-3.0,2.0,5.0,5,-4.0,1
BE,Belgium,Wallonia,Luxembourg,3/1/2020,-4.0,7.0,5.0,4,-1.0,0
BE,Belgium,Wallonia,Luxembourg,3/2/2020,-1.0,3.0,-4.0,-2,2.0,1
BE,Belgium,Wallonia,Luxembourg,3/3/2020,-1.0,3.0,6.0,3,3.0,0
BE,Belgium,Wallonia,Luxembourg,3/4/2020,-1.0,1.0,-3.0,1,3.0,1
BE,Belgium,Wallonia,Luxembourg,3/5/2020,-1.0,0.0,-10.0,-2,3.0,1
BE,Belgium,Wallonia,Luxembourg,3/6/2020,2.0,3.0,-3.0,5,1.0,1
BE,Belgium,Wallonia,Luxembourg,3/7/2020,4.0,1.0,27.0,10,0.0,0
BE,Belgium,Wallonia,Luxembourg,3/8/2020,6.0,8.0,-5.0,5,2.0,0
BE,Belgium,Wallonia,Luxembourg,3/9/2020,4.0,0.0,9.0,2,1.0,1
BE,Belgium,Wallonia,Luxembourg,3/10/2020,-1.0,1.0,-7.0,-2,0.0,1
BE,Belgium,Wallonia,Luxembourg,3/11/2020,-3.0,0.0,-5.0,-4,0.0,1
BE,Belgium,Wallonia,Luxembourg,3/12/2020,-3.0,10.0,5.0,-4,1.0,2
BE,Belgium,Wallonia,Luxembourg,3/13/2020,5.0,37.0,-4.0,-5,-3.0,3
BE,Belgium,Wallonia,Luxembourg,3/14/2020,-69.0,-9.0,-9.0,-28,-21.0,10
BE,Belgium,Wallonia,Luxembourg,3/15/2020,-61.0,-10.0,32.0,-15,-26.0,7
BE,Belgium,Wallonia,Luxembourg,3/16/2020,-18.0,17.0,24.0,-27,-34.0,12
BE,Belgium,Wallonia,Luxembourg,3/17/2020,-28.0,22.0,28.0,-32,-44.0,16
BE,Belgium,Wallonia,Luxembourg,3/18/2020,-58.0,-16.0,-3.0,-46,-52.0,19
BE,Belgium,Wallonia,Luxembourg,3/19/2020,-74.0,-33.0,-18.0,-53,-63.0,26
BE,Belgium,Wallonia,Luxembourg,3/20/2020,-79.0,-30.0,-39.0,-61,-64.0,32
BE,Belgium,Wallonia,Luxembourg,3/21/2020,-89.0,-52.0,-70.0,-73,-53.0,23
BE,Belgium,Wallonia,Luxembourg,3/22/2020,-85.0,-57.0,-47.0,-65,-54.0,16
BE,Belgium,Wallonia,Luxembourg,3/23/2020,-76.0,-31.0,-29.0,-63,-69.0,28
BE,Belgium,Wallonia,Luxembourg,3/24/2020,-76.0,-31.0,-32.0,-60,-70.0,30
BE,Belgium,Wallonia,Luxembourg,3/25/2020,-79.0,-40.0,-34.0,-63,-70.0,28
BE,Belgium,Wallonia,Luxembourg,3/26/2020,-79.0,-34.0,-40.0,-64,-71.0,31
BE,Belgium,Wallonia,Luxembourg,3/27/2020,-80.0,-32.0,-44.0,-64,-70.0,35
BE,Belgium,Wallonia,Luxembourg,3/28/2020,-87.0,-51.0,-60.0,-67,-54.0,22
BE,Belgium,Wallonia,Luxembourg,3/29/2020,-89.0,-69.0,-76.0,-77,-57.0,18
BE,Belgium,Wallonia,Luxembourg,3/30/2020,-77.0,-34.0,-38.0,-63,-70.0,29
BE,Belgium,Wallonia,Luxembourg,3/31/2020,-77.0,-34.0,-34.0,-62,-71.0,30
BE,Belgium,Wallonia,Luxembourg,4/1/2020,-79.0,-41.0,-29.0,-60,-69.0,27
BE,Belgium,Wallonia,Luxembourg,4/2/2020,-78.0,-35.0,-35.0,-62,-71.0,30
BE,Belgium,Wallonia,Luxembourg,4/3/2020,-81.0,-34.0,-56.0,-67,-70.0,35
BE,Belgium,Wallonia,Luxembourg,4/4/2020,-87.0,-47.0,-63.0,-65,-53.0,22
BE,Belgium,Wallonia,Luxembourg,4/5/2020,-83.0,-59.0,-38.0,-59,-52.0,15
BE,Belgium,Wallonia,Luxembourg,4/6/2020,-77.0,-34.0,-21.0,-58,-70.0,28
BE,Belgium,Wallonia,Luxembourg,4/7/2020,-75.0,-29.0,-12.0,-56,-71.0,29
BE,Belgium,Wallonia,Luxembourg,4/8/2020,-77.0,-37.0,-26.0,-58,-69.0,27
BE,Belgium,Wallonia,Luxembourg,4/9/2020,-76.0,-28.0,-24.0,-57,-70.0,29
BE,Belgium,Wallonia,Luxembourg,4/10/2020,-78.0,-24.0,-38.0,-62,-71.0,33
BE,Belgium,Wallonia,Luxembourg,4/11/2020,-85.0,-41.0,-58.0,-64,-49.0,21
BE,Belgium,Wallonia,Luxembourg,4/12/2020,-80.0,-57.0,-40.0,-59,-49.0,15
BE,Belgium,Wallonia,Luxembourg,4/13/2020,-89.0,-83.0,-42.0,-75,-89.0,36
BE,Belgium,Wallonia,Luxembourg,4/14/2020,-74.0,-15.0,-28.0,-59,-69.0,28
BE,Belgium,Wallonia,Luxembourg,4/15/2020,-76.0,-34.0,-25.0,-57,-67.0,26
BE,Belgium,Wallonia,Luxembourg,4/16/2020,-76.0,-31.0,-25.0,-55,-68.0,29
BE,Belgium,Wallonia,Luxembourg,4/17/2020,-77.0,-30.0,-37.0,-58,-67.0,33
BE,Belgium,Wallonia,Luxembourg,4/18/2020,-82.0,-45.0,-67.0,-64,-46.0,21
BE,Belgium,Wallonia,Luxembourg,4/19/2020,-81.0,-59.0,-46.0,-59,-44.0,15
BE,Belgium,Wallonia,Luxembourg,4/20/2020,-63.0,-34.0,-14.0,-53,-61.0,25
BE,Belgium,Wallonia,Luxembourg,4/21/2020,-66.0,-30.0,-13.0,-51,-61.0,25
BE,Belgium,Wallonia,Luxembourg,4/22/2020,-69.0,-33.0,-20.0,-50,-60.0,23
BE,Belgium,Wallonia,Luxembourg,4/23/2020,-67.0,-30.0,-11.0,-49,-61.0,25
BE,Belgium,Wallonia,Luxembourg,4/24/2020,-69.0,-27.0,-37.0,-54,-59.0,29
BE,Belgium,Wallonia,Luxembourg,4/25/2020,-78.0,-38.0,-53.0,-55,-38.0,19
BE,Belgium,Wallonia,Luxembourg,4/26/2020,-78.0,-50.0,-27.0,-50,-38.0,13
BE,Belgium,Wallonia,Luxembourg,4/27/2020,-62.0,-31.0,-7.0,-48,-58.0,23
BE,Belgium,Wallonia,Luxembourg,4/28/2020,-65.0,-29.0,-33.0,-54,-59.0,25
BE,Belgium,Wallonia,Luxembourg,4/29/2020,-67.0,-26.0,-33.0,-53,-57.0,23
BE,Belgium,Wallonia,Luxembourg,4/30/2020,-56.0,-6.0,-42.0,-52,-58.0,24
BE,Belgium,Wallonia,Luxembourg,5/1/2020,-86.0,-75.0,-58.0,-71,-85.0,40
BE,Belgium,Wallonia,Luxembourg,5/2/2020,-73.0,-27.0,-67.0,-63,-38.0,20
BE,Belgium,Wallonia,Luxembourg,5/3/2020,-76.0,-52.0,-38.0,-51,-35.0,14
BE,Belgium,Wallonia,Luxembourg,5/4/2020,-53.0,-24.0,-8.0,-45,-53.0,21
BE,Belgium,Wallonia,Luxembourg,5/5/2020,-54.0,-22.0,1.0,-43,-53.0,22
BE,Belgium,Wallonia,Luxembourg,5/6/2020,-56.0,-25.0,2.0,-40,-52.0,20
BE,Belgium,Wallonia,Luxembourg,5/7/2020,-52.0,-15.0,1.0,-38,-52.0,21
BE,Belgium,Wallonia,Luxembourg,5/8/2020,-57.0,-16.0,-19.0,-43,-51.0,25
BE,Belgium,Wallonia,Luxembourg,5/9/2020,-69.0,-24.0,-39.0,-46,-32.0,17
BE,Belgium,Wallonia,Luxembourg,5/10/2020,-63.0,-30.0,-43.0,-35,-15.0,9
BE,Belgium,Wallonia,Luxembourg,5/11/2020,-39.0,-24.0,-20.0,-40,-48.0,19
BE,Belgium,Wallonia,Luxembourg,5/12/2020,-32.0,-13.0,1.0,-28,-46.0,19
BE,Belgium,Wallonia,Luxembourg,5/13/2020,-40.0,-19.0,-15.0,-31,-45.0,17
BE,Belgium,Wallonia,Luxembourg,5/14/2020,-40.0,-12.0,-20.0,-30,-47.0,19
BE,Belgium,Wallonia,Luxembourg,5/15/2020,-44.0,-12.0,-33.0,-34,-44.0,22
BE,Belgium,Wallonia,Luxembourg,5/16/2020,-56.0,-19.0,-41.0,-32,-16.0,12
BE,Belgium,Wallonia,Luxembourg,5/17/2020,-66.0,-14.0,4.0,-19,-14.0,8
BE,Belgium,Wallonia,Luxembourg,5/18/2020,-27.0,-13.0,-1.0,-22,-42.0,16
BE,Belgium,Wallonia,Luxembourg,5/19/2020,-27.0,-5.0,1.0,-19,-42.0,15
BE,Belgium,Wallonia,Luxembourg,5/20/2020,-23.0,8.0,5.0,-21,-42.0,12
BE,Belgium,Wallonia,Luxembourg,5/21/2020,-72.0,-55.0,74.0,-34,-81.0,26
BE,Belgium,Wallonia,Luxembourg,5/22/2020,-29.0,4.0,-8.0,-34,-60.0,24
BE,Belgium,Wallonia,Luxembourg,5/23/2020,-48.0,-17.0,-39.0,-36,-14.0,13
BE,Belgium,Wallonia,Luxembourg,5/24/2020,-60.0,-16.0,-5.0,-20,-12.0,9
BE,Belgium,Wallonia,Luxembourg,5/25/2020,-24.0,-13.0,-1.0,-24,-39.0,14
BE,Belgium,Wallonia,Luxembourg,5/26/2020,-21.0,-5.0,15.0,-18,-37.0,14
BE,Belgium,Wallonia,Luxembourg,5/27/2020,-28.0,-8.0,5.0,-19,-37.0,13
BE,Belgium,Wallonia,Luxembourg,5/28/2020,-23.0,2.0,9.0,-16,-37.0,14
BE,Belgium,Wallonia,Luxembourg,5/29/2020,-29.0,3.0,-4.0,-19,-37.0,16
BE,Belgium,Wallonia,Luxembourg,5/30/2020,-36.0,3.0,9.0,-13,2.0,8
BE,Belgium,Wallonia,Luxembourg,5/31/2020,-44.0,20.0,88.0,7,-3.0,4
BE,Belgium,Wallonia,Luxembourg,6/1/2020,-63.0,-54.0,138.0,-30,-79.0,23
BE,Belgium,Wallonia,Luxembourg,6/2/2020,-9.0,11.0,18.0,-11,-34.0,11
BE,Belgium,Wallonia,Luxembourg,6/3/2020,-24.0,-6.0,-6.0,-19,-35.0,11
BE,Belgium,Wallonia,Luxembourg,6/4/2020,-22.0,-1.0,-25.0,-24,-35.0,14
BE,Belgium,Wallonia,Luxembourg,6/5/2020,-31.0,-6.0,-37.0,-30,-35.0,18
BE,Belgium,Wallonia,Luxembourg,6/6/2020,-34.0,-6.0,-31.0,-25,0.0,9
BE,Belgium,Wallonia,Luxembourg,6/7/2020,-47.0,-5.0,6.0,-17,-3.0,7
BE,Belgium,Wallonia,Luxembourg,6/8/2020,-3.0,-9.0,9.0,-16,-32.0,11
BE,Belgium,Wallonia,Luxembourg,6/9/2020,-7.0,-3.0,11.0,-14,-32.0,12
BE,Belgium,Wallonia,Luxembourg,6/10/2020,-11.0,-8.0,15.0,-19,-32.0,11
BE,Belgium,Wallonia,Luxembourg,6/11/2020,-4.0,-1.0,31.0,-9,-31.0,11
BE,Belgium,Wallonia,Luxembourg,6/12/2020,-5.0,-1.0,41.0,-14,-31.0,13
BE,Belgium,Wallonia,Luxembourg,6/13/2020,-13.0,-1.0,62.0,-8,11.0,5
BE,Belgium,Wallonia,Luxembourg,6/14/2020,-7.0,6.0,93.0,5,21.0,2
BE,Belgium,Wallonia,Luxembourg,6/15/2020,4.0,-2.0,67.0,-9,-33.0,10
BE,Belgium,Wallonia,Luxembourg,6/16/2020,4.0,4.0,57.0,-6,-31.0,10
BE,Belgium,Wallonia,Luxembourg,6/17/2020,-8.0,-5.0,12.0,-19,-32.0,10
